person_id,trip_id,purpose,mode,origin_type,origin_x,origin_y,dest_type,dest_x,dest_y,start_time,end_time,duration,status,path_cost,real_distance,wait_time
Person_5298,Person_5298_1,working,train,home,6092.0590243720735,3468.916180991523,,6383.066520287023,4062.6484057004186,7205.76,8824.32,1618.5599999999995,COMPLETED,0,0,0
Person_7326,Person_7326_1,working,car,home,6267.093942969924,2799.9790790863344,city,10159.910029921817,195.30711077929786,8046.72,8827.2,780.4800000000005,COMPLETED,0,0,0
Person_554,Person_554_1,working,car,home,4065.2060983642004,1289.6729660000035,yes,6806.9892679928735,4107.192447263572,8766.72,8827.2,60.48000000000138,COMPLETED,0,0,0
Person_3875,Person_3875_1,working,car,home,7194.600280910417,3807.9735312368352,city,10159.910029921817,195.30711077929786,8766.72,8827.2,60.48000000000138,COMPLETED,0,0,0
Person_4655,Person_4655_1,working,car,home,8982.539674594882,6224.04271922478,industrial,5971.183175928356,4343.589879441558,8766.72,8827.2,60.48000000000138,COMPLETED,0,0,0
Person_6157,Person_6157_1,working,taxi,home,7023.519031646761,1948.892544787431,industrial,8782.898239178156,4267.376527647675,1624.32,8827.2,7202.880000000001,COMPLETED,0,0,0
Person_1822,Person_1822_1,working,walking,home,7838.435324572181,4908.12542175867,kindergarten,9080.274888624233,2485.4357551968696,5284.8,8832.96,3548.159999999999,COMPLETED,0,0,0
Person_1578,Person_1578_1,working,car,home,8054.327019357116,3794.0583718080347,university,6839.399852089795,3585.511730890991,8346.24,8835.84,489.60000000000036,COMPLETED,0,0,0
Person_2511,Person_2511_1,working,car,home,5396.587569018725,2716.5321099965054,city,10159.910029921817,195.30711077929786,8104.32,8841.6,737.2800000000007,COMPLETED,0,0,0
Person_7848,Person_7848_1,working,car,home,10159.910029921817,195.30711077929786,university,5901.5627362491805,2994.702412765903,8225.28,8844.48,619.1999999999989,COMPLETED,0,0,0
Person_5280,Person_5280_1,working,walking,home,7080.875063965604,3523.9620876559943,kindergarten,8588.876066519004,2384.539250749051,5224.32,8850.24,3625.92,COMPLETED,0,0,0
Person_6158,Person_6158_1,working,car,home,4718.303035543381,5187.125519596928,city,10159.910029921817,195.30711077929786,7686.72,8853.12,1166.4000000000005,COMPLETED,0,0,0
Person_3369,Person_3369_1,working,car,home,10159.910029921817,195.30711077929786,school,8453.262811458328,4022.021617409427,8104.32,8853.12,748.8000000000011,COMPLETED,0,0,0
Person_1119,Person_1119_1,working,car,home,10159.910029921817,195.30711077929786,retail,6621.00343132193,3219.30463746332,8464.32,8858.88,394.5599999999995,COMPLETED,0,0,0
Person_9696,Person_9696_1,working,taxi,home,8603.196059158065,1120.8879018813877,university,5872.083656560459,2982.14688861395,5045.76,8861.76,3816.0,COMPLETED,0,0,0
Person_4281,Person_4281_1,working,car,home,5010.581079724015,4887.443031927857,yes,7689.800042659428,4934.133498167422,7986.24,8864.64,878.3999999999996,COMPLETED,0,0,0
Person_4769,Person_4769_1,working,car,home,812.749230267771,6686.310237051298,yes,5294.84354169938,719.0712350240768,8285.76,8864.64,578.8799999999992,COMPLETED,0,0,0
Person_7135,Person_7135_1,working,car,home,6685.216323053388,5205.429241337892,city,8982.539674594882,6224.04271922478,8824.32,8864.64,40.31999999999971,COMPLETED,0,0,0
Person_516,Person_516_1,working,car,home,8135.807915164732,3684.6833508384466,city,10159.910029921817,195.30711077929786,8824.32,8867.52,43.20000000000073,COMPLETED,0,0,0
