person_id,trip_id,purpose,mode,origin_type,origin_x,origin_y,dest_type,dest_x,dest_y,start_time,end_time,duration,status,path_cost,real_distance,wait_time
Person_6172,Person_6172_1,working,car,home,10159.910029921817,195.30711077929786,yes,6156.039260583908,3627.977036379138,305.28,1123.2,817.9200000000001,COMPLETED,0,0,0
Person_6318,Person_6318_1,working,car,home,8022.054225903353,3179.250875793279,city,10159.910029921817,195.30711077929786,365.76,1126.08,760.3199999999999,COMPLETED,0,0,0
Person_3598,Person_3598_1,working,car,home,8452.312419335436,1267.4447941662293,school,9073.502899488896,3567.523879519276,2.88,1128.96,1126.08,COMPLETED,0,0,0
Person_3821,Person_3821_1,working,car,home,10159.910029921817,195.30711077929786,school,8356.033207910275,3961.954411112437,2.88,1128.96,1126.08,COMPLETED,0,0,0
Person_9715,Person_9715_1,working,car,home,6441.355443235917,4501.70792092805,city,4771.159705068488,7798.325282355149,2.88,1128.96,1126.08,COMPLETED,0,0,0
Person_9040,Person_9040_1,working,car,home,10159.910029921817,195.30711077929786,university,6980.17060882167,3727.0047244733337,244.8,1128.96,884.1600000000001,COMPLETED,0,0,0
Person_2082,Person_2082_1,working,car,home,10159.910029921817,195.30711077929786,yes,7816.943607607669,1631.5992910237153,964.8,1128.96,164.16000000000008,COMPLETED,0,0,0
Person_2227,Person_2227_1,working,car,home,10159.910029921817,195.30711077929786,industrial,9261.858964646073,3823.6163581854585,2.88,1131.84,1128.9599999999998,COMPLETED,0,0,0
Person_8114,Person_8114_1,working,car,home,10159.910029921817,195.30711077929786,school,6345.23941292684,5377.565350415105,126.72,1131.84,1005.1199999999999,COMPLETED,0,0,0
Person_464,Person_464_1,working,car,home,10159.910029921817,195.30711077929786,yes,7350.908694168453,3661.663606613111,604.8,1131.84,527.04,COMPLETED,0,0,0
Person_5530,Person_5530_1,working,car,home,5665.773917879843,2271.09716642711,city,10159.910029921817,195.30711077929786,604.8,1131.84,527.04,COMPLETED,0,0,0
Person_757,Person_757_1,working,car,home,6714.102099820586,4151.751198865223,school,8499.036194378996,3962.126999265153,5.76,1134.72,1128.96,COMPLETED,0,0,0
Person_6042,Person_6042_1,working,car,home,7026.615214729235,4434.961343051185,school,8000.399339510443,3770.0483185431594,426.24,1134.72,708.48,COMPLETED,0,0,0
Person_1990,Person_1990_1,working,car,home,4771.159705068488,7798.325282355149,school,8813.867687863838,2909.3660428374696,2.88,1137.6,1134.7199999999998,COMPLETED,0,0,0
Person_7357,Person_7357_1,working,car,home,126.82488358348685,4319.6356930350885,yes,6456.127504293886,4362.595151481532,1085.76,1137.6,51.83999999999992,COMPLETED,0,0,0
Person_6300,Person_6300_1,working,car,home,5932.4544553567775,2570.3917213959226,city,10159.910029921817,195.30711077929786,665.28,1140.48,475.20000000000005,COMPLETED,0,0,0
Person_3719,Person_3719_1,working,car,home,126.82488358348685,4319.6356930350885,school,7986.113893908355,4246.609318443733,725.76,1140.48,414.72,COMPLETED,0,0,0
Person_9288,Person_9288_1,working,car,home,6281.324820725306,4488.477996151637,city,4771.159705068488,7798.325282355149,1085.76,1140.48,54.72000000000003,COMPLETED,0,0,0
Person_6571,Person_6571_1,working,car,home,7808.120391019956,3287.455114831569,city,126.82488358348685,4319.6356930350885,2.88,1143.36,1140.4799999999998,COMPLETED,0,0,0
Person_5173,Person_5173_1,working,car,home,5146.204229949998,1068.38397011947,school,7635.186685521449,4327.988960080955,184.32,1143.36,959.04,COMPLETED,0,0,0
Person_7437,Person_7437_1,working,car,home,5427.6461264193495,891.0416554275052,city,10159.910029921817,195.30711077929786,486.72,1143.36,656.6399999999999,COMPLETED,0,0,0
Person_4613,Person_4613_1,working,car,home,6448.818771696015,4317.362617110152,kindergarten,8814.275893347078,2600.603644607052,665.28,1143.36,478.0799999999999,COMPLETED,0,0,0
Person_4608,Person_4608_1,working,car,home,10159.910029921817,195.30711077929786,school,8499.036194378996,3962.126999265153,2.88,1146.24,1143.36,COMPLETED,0,0,0
Person_5714,Person_5714_1,working,walking,home,7952.122243312373,3117.145225993429,university,8680.422548567441,1236.9101943957473,1146.24,1146.24,0.0,COMPLETED,0,0,0
Person_2610,Person_2610_1,working,car,home,126.82488358348685,4319.6356930350885,yes,5678.308248071789,690.8153517413859,365.76,1152.0,786.24,COMPLETED,0,0,0
Person_2223,Person_2223_1,working,car,home,8088.3253129279765,3835.4104151156844,school,8575.092334472587,3249.3558218263,725.76,1152.0,426.24,COMPLETED,0,0,0
Person_1254,Person_1254_1,working,car,home,4771.159705068488,7798.325282355149,yes,7029.641003499802,4935.641660882657,846.72,1152.0,305.28,COMPLETED,0,0,0
Person_1915,Person_1915_1,working,car,home,6864.5108327103235,4916.607136261056,city,10159.910029921817,195.30711077929786,2.88,1157.76,1154.8799999999999,COMPLETED,0,0,0
Person_787,Person_787_1,working,car,home,6694.3777628634225,4485.026446798328,university,6451.821586100195,3200.551272926657,426.24,1157.76,731.52,COMPLETED,0,0,0
Person_4842,Person_4842_1,working,car,home,9007.84594749532,2524.0739124590436,city,8982.539674594882,6224.04271922478,486.72,1157.76,671.04,COMPLETED,0,0,0
Person_8073,Person_8073_1,working,car,home,7673.671015851422,3636.0709457801054,city,10159.910029921817,195.30711077929786,604.8,1157.76,552.96,COMPLETED,0,0,0
Person_109,Person_109_1,working,car,home,10159.910029921817,195.30711077929786,school,7588.16653475176,4092.312108309823,2.88,1160.64,1157.76,COMPLETED,0,0,0
Person_4547,Person_4547_1,working,car,home,6631.955769709738,2177.100093563591,city,10159.910029921817,195.30711077929786,2.88,1160.64,1157.76,COMPLETED,0,0,0
Person_4646,Person_4646_1,working,car,home,7227.776783398262,4005.5685358812,city,10159.910029921817,195.30711077929786,2.88,1160.64,1157.76,COMPLETED,0,0,0
Person_8595,Person_8595_1,working,car,home,4771.159705068488,7798.325282355149,yes,5742.158712814805,1016.2618188054181,2.88,1160.64,1157.76,COMPLETED,0,0,0
Person_7717,Person_7717_1,working,car,home,10159.910029921817,195.30711077929786,industrial,7800.10013478627,4548.050594094682,66.24,1160.64,1094.4,COMPLETED,0,0,0
Person_1881,Person_1881_1,working,car,home,5616.729282034134,686.2186670361986,city,10159.910029921817,195.30711077929786,846.72,1160.64,313.9200000000001,COMPLETED,0,0,0
Person_988,Person_988_1,working,car,home,8337.835282592436,3822.7142165285627,yes,6964.575297327411,5664.650588728156,1025.28,1160.64,135.36000000000013,COMPLETED,0,0,0
Person_9520,Person_9520_1,working,walking,home,6960.617412189659,3847.632517075321,university,6451.821586100195,3200.551272926657,2.88,1160.64,1157.76,COMPLETED,0,0,0
Person_3593,Person_3593_1,working,car,home,10159.910029921817,195.30711077929786,yes,5210.345950658483,5933.432630262312,2.88,1163.52,1160.6399999999999,COMPLETED,0,0,0
Person_4450,Person_4450_1,working,car,home,8982.539674594882,6224.04271922478,school,6873.238070694492,3804.348267428833,2.88,1163.52,1160.6399999999999,COMPLETED,0,0,0
Person_9797,Person_9797_1,working,car,home,10159.910029921817,195.30711077929786,yes,5050.488287482154,5814.498661238224,2.88,1163.52,1160.6399999999999,COMPLETED,0,0,0
Person_5416,Person_5416_1,working,car,home,10159.910029921817,195.30711077929786,university,6980.17060882167,3727.0047244733337,305.28,1163.52,858.24,COMPLETED,0,0,0
Person_4225,Person_4225_1,working,car,home,6756.202226571204,4640.749593282505,city,126.82488358348685,4319.6356930350885,1085.76,1163.52,77.75999999999999,COMPLETED,0,0,0
Person_9464,Person_9464_1,working,car,home,10159.910029921817,195.30711077929786,school,5481.46533899054,5945.610319223754,2.88,1166.4,1163.52,COMPLETED,0,0,0
Person_5031,Person_5031_1,working,car,home,7665.41297819235,5415.383173199252,city,10159.910029921817,195.30711077929786,725.76,1166.4,440.6400000000001,COMPLETED,0,0,0
Person_6414,Person_6414_1,working,car,home,8982.539674594882,6224.04271922478,yes,5415.802922662566,5561.202640178731,2.88,1169.28,1166.3999999999999,COMPLETED,0,0,0
Person_8568,Person_8568_1,working,car,home,126.82488358348685,4319.6356930350885,school,6749.755453020404,3273.529339912455,2.88,1169.28,1166.3999999999999,COMPLETED,0,0,0
Person_4173,Person_4173_1,working,car,home,5606.340605531459,959.000176988029,city,10159.910029921817,195.30711077929786,184.32,1169.28,984.96,COMPLETED,0,0,0
Person_336,Person_336_1,working,car,home,10159.910029921817,195.30711077929786,school,7034.49288343401,3028.1153155881325,725.76,1169.28,443.52,COMPLETED,0,0,0
Person_2643,Person_2643_1,working,car,home,7548.659458238268,3886.5617451013027,city,10159.910029921817,195.30711077929786,66.24,1172.16,1105.92,COMPLETED,0,0,0
Person_2538,Person_2538_1,working,car,home,7952.171426175293,1834.9102773450625,city,10159.910029921817,195.30711077929786,786.24,1172.16,385.9200000000001,COMPLETED,0,0,0
Person_7810,Person_7810_1,working,car,home,5668.805572234118,1051.1148594043277,city,10159.910029921817,195.30711077929786,426.24,1175.04,748.8,COMPLETED,0,0,0
Person_3535,Person_3535_1,working,car,home,10159.910029921817,195.30711077929786,school,6596.6449373770965,4515.058302908642,486.72,1175.04,688.3199999999999,COMPLETED,0,0,0
Person_576,Person_576_1,working,car,home,7396.042932711904,4181.114404302185,yes,6338.902040250783,3557.4077341549623,665.28,1175.04,509.76,COMPLETED,0,0,0
Person_6003,Person_6003_1,working,car,home,5764.487140104606,886.6836800303819,city,10159.910029921817,195.30711077929786,904.32,1175.04,270.7199999999999,COMPLETED,0,0,0
Person_6544,Person_6544_1,working,car,home,7352.999379168706,4845.7284014904135,school,8537.37232824418,4082.837948281172,846.72,1180.8,334.0799999999999,COMPLETED,0,0,0
Person_7642,Person_7642_1,working,car,home,7284.869077340594,4256.216834133852,university,6451.821586100195,3200.551272926657,846.72,1180.8,334.0799999999999,COMPLETED,0,0,0
Person_1696,Person_1696_1,working,car,home,8982.539674594882,6224.04271922478,yes,6942.785815837005,3645.9918927813515,305.28,1183.68,878.4000000000001,COMPLETED,0,0,0
Person_7360,Person_7360_1,working,car,home,7984.925845959499,5256.382311534491,city,10159.910029921817,195.30711077929786,2.88,1186.56,1183.6799999999998,COMPLETED,0,0,0
Person_8847,Person_8847_1,working,car,home,10159.910029921817,195.30711077929786,university,5872.083656560459,2982.14688861395,426.24,1186.56,760.3199999999999,COMPLETED,0,0,0
Person_2509,Person_2509_1,working,car,home,4771.159705068488,7798.325282355149,yes,6089.23613174787,5644.24364900321,904.32,1186.56,282.2399999999999,COMPLETED,0,0,0
Person_3707,Person_3707_1,working,car,home,8982.047738345336,3605.4479699882354,city,10159.910029921817,195.30711077929786,1146.24,1186.56,40.319999999999936,COMPLETED,0,0,0
Person_9506,Person_9506_1,working,car,home,7008.510006642921,3656.9975327487596,school,8453.262811458328,4022.021617409427,1146.24,1186.56,40.319999999999936,COMPLETED,0,0,0
Person_9866,Person_9866_1,working,car,home,6587.228183051433,4076.8891638100963,university,6897.893782272236,3752.9120240344228,1146.24,1186.56,40.319999999999936,COMPLETED,0,0,0
Person_152,Person_152_1,working,car,home,10159.910029921817,195.30711077929786,yes,5864.203066623666,6663.0504487394655,2.88,1189.44,1186.56,COMPLETED,0,0,0
Person_9050,Person_9050_1,working,car,home,8314.602903149256,3918.4120027918284,university,8640.52148904632,1242.1470644446506,2.88,1189.44,1186.56,COMPLETED,0,0,0
Person_9561,Person_9561_1,working,car,home,126.82488358348685,4319.6356930350885,industrial,6096.769515161245,4163.7136716862715,426.24,1189.44,763.2,COMPLETED,0,0,0
Person_1086,Person_1086_1,working,car,home,7050.713933677346,3821.3072273718844,school,8433.851395521031,3978.260111529759,2.88,1192.32,1189.4399999999998,COMPLETED,0,0,0
Person_2845,Person_2845_1,working,car,home,8857.112942334299,3861.7722494391387,city,10159.910029921817,195.30711077929786,486.72,1192.32,705.5999999999999,COMPLETED,0,0,0
Person_9407,Person_9407_1,working,car,home,7150.349135222596,3678.539750804007,city,10159.910029921817,195.30711077929786,486.72,1192.32,705.5999999999999,COMPLETED,0,0,0
Person_868,Person_868_1,working,car,home,8902.164597432884,2425.6073174538565,kindergarten,8588.876066519004,2384.539250749051,1025.28,1192.32,167.03999999999996,COMPLETED,0,0,0
Person_4890,Person_4890_1,working,car,home,7063.735039491354,4733.683243112619,kindergarten,6894.377262739245,4562.107792110269,1146.24,1192.32,46.07999999999993,COMPLETED,0,0,0
Person_1564,Person_1564_1,working,car,home,4771.159705068488,7798.325282355149,industrial,3869.298236742063,1828.2521851862564,544.32,1195.2,650.88,COMPLETED,0,0,0
Person_2374,Person_2374_1,working,car,home,4771.159705068488,7798.325282355149,yes,7221.810676452447,4124.918875480581,1146.24,1195.2,48.960000000000036,COMPLETED,0,0,0
Person_9574,Person_9574_1,working,car,home,10159.910029921817,195.30711077929786,kindergarten,6894.377262739245,4562.107792110269,426.24,1198.08,771.8399999999999,COMPLETED,0,0,0
Person_8353,Person_8353_1,working,car,home,8901.460187012115,2506.290123516297,university,5872.083656560459,2982.14688861395,2.88,1200.96,1198.08,COMPLETED,0,0,0
Person_1934,Person_1934_1,working,car,home,4065.2060983642004,1289.6729660000035,school,8893.280107574261,3448.459055170979,184.32,1200.96,1016.6400000000001,COMPLETED,0,0,0
Person_9434,Person_9434_1,working,car,home,7267.536209872711,4624.343692496986,school,7291.088574791568,4212.335278318947,1025.28,1200.96,175.68000000000006,COMPLETED,0,0,0
Person_4605,Person_4605_1,working,car,home,8927.539985473193,2637.7408834898342,school,8832.69820418768,3203.7521812503664,1146.24,1200.96,54.72000000000003,COMPLETED,0,0,0
Person_8159,Person_8159_1,working,car,home,6160.813790396322,4082.10998815236,city,10159.910029921817,195.30711077929786,2.88,1203.84,1200.9599999999998,COMPLETED,0,0,0
Person_6485,Person_6485_1,working,car,home,126.82488358348685,4319.6356930350885,school,8417.490204830665,2881.2751914550227,1146.24,1203.84,57.59999999999991,COMPLETED,0,0,0
Person_6581,Person_6581_1,working,car,home,7014.3883920691505,3846.1066335272812,yes,5611.510666497602,682.7275899723832,2.88,1206.72,1203.84,COMPLETED,0,0,0
Person_4277,Person_4277_1,working,car,home,8180.975281611864,2848.564802196491,college,7395.194598913096,3945.4885639777276,66.24,1206.72,1140.48,COMPLETED,0,0,0
Person_5982,Person_5982_1,working,car,home,7530.445932617508,3617.2627641786257,school,8387.43177026821,2974.604694462084,184.32,1206.72,1022.4000000000001,COMPLETED,0,0,0
Person_5064,Person_5064_1,working,car,home,8264.212568765905,3511.0859486639674,city,10159.910029921817,195.30711077929786,786.24,1206.72,420.48,COMPLETED,0,0,0
Person_177,Person_177_1,working,train,home,7260.830886073329,3633.0916304927205,,6383.066520287023,4062.6484057004186,1206.72,1206.72,0.0,COMPLETED,0,0,0
Person_5232,Person_5232_1,working,walking,home,6801.045478532269,4013.378983575692,kindergarten,8588.876066519004,2384.539250749051,1206.72,1206.72,0.0,COMPLETED,0,0,0
Person_8848,Person_8848_1,working,car,home,10159.910029921817,195.30711077929786,yes,7862.645046274833,5080.845778036371,1146.24,1209.6,63.3599999999999,COMPLETED,0,0,0
Person_8947,Person_8947_1,working,car,home,7691.877048752455,3347.7882698468793,city,10159.910029921817,195.30711077929786,904.32,1212.48,308.15999999999997,COMPLETED,0,0,0
Person_2334,Person_2334_1,working,walking,home,8871.643982552423,2520.88084575708,school,8387.43177026821,2974.604694462084,2.88,1212.48,1209.6,COMPLETED,0,0,0
Person_5373,Person_5373_1,working,car,home,10159.910029921817,195.30711077929786,kindergarten,8588.876066519004,2384.539250749051,544.32,1215.36,671.0399999999998,COMPLETED,0,0,0
Person_328,Person_328_1,working,train,home,4769.866868729604,5697.112215647401,,5324.662215615522,5920.8056375972865,2.88,1215.36,1212.4799999999998,COMPLETED,0,0,0
Person_8921,Person_8921_1,working,car,home,7008.534155728609,4474.3623650714435,city,8982.539674594882,6224.04271922478,2.88,1218.24,1215.36,COMPLETED,0,0,0
Person_2031,Person_2031_1,working,car,home,10159.910029921817,195.30711077929786,industrial,3704.155633781583,2239.0929193373954,544.32,1218.24,673.92,COMPLETED,0,0,0
Person_1978,Person_1978_1,working,car,home,7679.794726122548,3659.4733901363747,university,5901.5627362491805,2994.702412765903,725.76,1218.24,492.48,COMPLETED,0,0,0
Person_5838,Person_5838_1,working,car,home,8008.733932844189,3493.083510772803,university,5872.083656560459,2982.14688861395,1085.76,1218.24,132.48000000000002,COMPLETED,0,0,0
Person_8488,Person_8488_1,working,car,home,10159.910029921817,195.30711077929786,yes,6533.48253346657,3589.052394846208,1146.24,1218.24,72.0,COMPLETED,0,0,0
Person_3044,Person_3044_1,working,car,home,8982.539674594882,6224.04271922478,yes,6193.239863120767,3562.3960751445934,665.28,1221.12,555.8399999999999,COMPLETED,0,0,0
Person_7419,Person_7419_1,working,car,home,5721.44396940813,2527.6788196013194,university,5872.083656560459,2982.14688861395,725.76,1221.12,495.3599999999999,COMPLETED,0,0,0
Person_3396,Person_3396_1,working,car,home,6953.903666530267,3471.4544706859792,university,6839.399852089795,3585.511730890991,1206.72,1221.12,14.399999999999864,COMPLETED,0,0,0
Person_369,Person_369_1,working,train,home,7636.699027283507,3520.585617619055,,8351.70415135049,2763.8378920000764,2.88,1221.12,1218.2399999999998,COMPLETED,0,0,0
Person_227,Person_227_1,working,car,home,8982.539674594882,6224.04271922478,unknown,8982.539674594882,6224.04271922478,2.88,1224.0,1221.12,ABORTED_BREAKDOWN,0,0,0
Person_6563,Person_6563_1,working,car,home,6146.257548086071,2480.1243077231,university,6850.81127161198,3522.934095561738,2.88,1224.0,1221.12,COMPLETED,0,0,0
Person_3058,Person_3058_1,working,car,home,7268.57282086252,4056.5994523100426,city,10159.910029921817,195.30711077929786,305.28,1224.0,918.72,COMPLETED,0,0,0
Person_3675,Person_3675_1,working,car,home,8346.897627055572,2504.3577384236555,yes,5780.62449360516,6497.08364189426,904.32,1224.0,319.67999999999995,COMPLETED,0,0,0
Person_2325,Person_2325_1,working,car,home,7823.709566580442,3547.518142714733,city,10159.910029921817,195.30711077929786,365.76,1226.88,861.1200000000001,COMPLETED,0,0,0
Person_4490,Person_4490_1,working,car,home,7277.135794153977,3713.043321794252,city,10159.910029921817,195.30711077929786,426.24,1226.88,800.6400000000001,COMPLETED,0,0,0
Person_9670,Person_9670_1,working,car,home,7876.57018380156,3510.2904649168954,city,10159.910029921817,195.30711077929786,904.32,1226.88,322.56000000000006,COMPLETED,0,0,0
Person_6445,Person_6445_1,working,train,home,8370.089547090074,3313.603223604212,,8351.70415135049,2763.8378920000764,365.76,1226.88,861.1200000000001,COMPLETED,0,0,0
Person_1920,Person_1920_1,working,car,home,8982.539674594882,6224.04271922478,university,5908.061135515454,2983.961702940033,426.24,1229.76,803.52,COMPLETED,0,0,0
Person_3919,Person_3919_1,working,car,home,8893.886521777102,2962.685994249964,city,10159.910029921817,195.30711077929786,604.8,1229.76,624.96,COMPLETED,0,0,0
Person_8803,Person_8803_1,working,taxi,home,4771.159705068488,7798.325282355149,yes,5875.359728204027,907.4793392787484,2.88,1229.76,1226.8799999999999,COMPLETED,0,0,0
Person_9723,Person_9723_1,working,car,home,8808.085011952895,2220.448202302935,city,10159.910029921817,195.30711077929786,665.28,1232.64,567.3600000000001,COMPLETED,0,0,0
Person_2705,Person_2705_1,working,car,home,10159.910029921817,195.30711077929786,school,8440.856099803055,3244.8922659835484,904.32,1232.64,328.32000000000005,COMPLETED,0,0,0
Person_265,Person_265_1,working,car,home,5591.721780519586,4534.703204327944,city,10159.910029921817,195.30711077929786,2.88,1235.52,1232.6399999999999,COMPLETED,0,0,0
Person_1033,Person_1033_1,working,car,home,126.82488358348685,4319.6356930350885,kindergarten,8814.275893347078,2600.603644607052,5.76,1235.52,1229.76,COMPLETED,0,0,0
Person_6513,Person_6513_1,working,car,home,5579.9995875142795,4626.729774485731,city,10159.910029921817,195.30711077929786,5.76,1235.52,1229.76,COMPLETED,0,0,0
Person_1386,Person_1386_1,working,train,home,7798.156443921635,3337.21579260243,,8351.70415135049,2763.8378920000764,244.8,1235.52,990.72,COMPLETED,0,0,0
Person_8494,Person_8494_1,working,walking,home,8019.766100177091,3794.918487337045,school,8930.382961603776,3399.952793477875,2.88,1235.52,1232.6399999999999,COMPLETED,0,0,0
Person_987,Person_987_1,working,car,home,8337.835282592436,3822.7142165285627,city,4065.2060983642004,1289.6729660000035,2.88,1238.4,1235.52,COMPLETED,0,0,0
Person_7948,Person_7948_1,working,car,home,8070.201332924146,2925.1269864213205,city,10159.910029921817,195.30711077929786,1085.76,1238.4,152.6400000000001,COMPLETED,0,0,0
Person_1368,Person_1368_1,working,car,home,6578.586201635716,4355.990335727625,city,10159.910029921817,195.30711077929786,2.88,1241.28,1238.3999999999999,COMPLETED,0,0,0
Person_4820,Person_4820_1,working,car,home,10159.910029921817,195.30711077929786,yes,5000.477997169771,4909.937440658364,1025.28,1241.28,216.0,COMPLETED,0,0,0
Person_6405,Person_6405_1,working,car,home,4771.159705068488,7798.325282355149,school,8738.74136084426,2592.9727978284686,846.72,1244.16,397.44000000000005,COMPLETED,0,0,0
Person_6808,Person_6808_1,working,car,home,4065.2060983642004,1289.6729660000035,school,8759.846150965457,2634.994176267512,1206.72,1244.16,37.440000000000055,COMPLETED,0,0,0
Person_7008,Person_7008_1,working,car,home,5462.481561878936,1153.5632488328315,industrial,9042.904606516182,4014.5034596043724,1206.72,1244.16,37.440000000000055,COMPLETED,0,0,0
Person_900,Person_900_1,working,car,home,8467.353190537355,3699.2937568163184,yes,5242.6472006976865,791.9301873103309,244.8,1247.04,1002.24,COMPLETED,0,0,0
Person_3410,Person_3410_1,working,car,home,10159.910029921817,195.30711077929786,industrial,3949.206688129178,1799.0623286771815,486.72,1247.04,760.3199999999999,COMPLETED,0,0,0
Person_8206,Person_8206_1,working,car,home,8054.454900205431,3029.2111551566813,city,10159.910029921817,195.30711077929786,544.32,1247.04,702.7199999999999,COMPLETED,0,0,0
Person_5098,Person_5098_1,working,car,home,126.82488358348685,4319.6356930350885,yes,4824.227183100228,5659.701079163956,904.32,1247.04,342.7199999999999,COMPLETED,0,0,0
Person_3433,Person_3433_1,working,car,home,4934.511860508089,5321.602804963229,city,10159.910029921817,195.30711077929786,2.88,1249.92,1247.04,COMPLETED,0,0,0
Person_5780,Person_5780_1,working,car,home,4065.2060983642004,1289.6729660000035,yes,2452.4516525580466,4092.1109396032625,725.76,1249.92,524.1600000000001,COMPLETED,0,0,0
Person_1853,Person_1853_1,working,car,home,8982.539674594882,6224.04271922478,yes,6540.642092410989,4249.745310172109,1206.72,1249.92,43.200000000000045,COMPLETED,0,0,0
Person_638,Person_638_1,working,car,home,10159.910029921817,195.30711077929786,unknown,10159.910029921817,195.30711077929786,66.24,1252.8,1186.56,ABORTED_BREAKDOWN,0,0,0
Person_5152,Person_5152_1,working,car,home,8982.539674594882,6224.04271922478,industrial,3982.4759153340165,1695.1284031999373,244.8,1252.8,1008.0,COMPLETED,0,0,0
Person_4482,Person_4482_1,working,car,home,7526.869935630663,5265.856183555259,city,10159.910029921817,195.30711077929786,604.8,1252.8,648.0,COMPLETED,0,0,0
Person_1570,Person_1570_1,working,car,home,10159.910029921817,195.30711077929786,yes,5688.879528396577,732.1213460323575,1025.28,1252.8,227.51999999999998,COMPLETED,0,0,0
Person_3434,Person_3434_1,working,car,home,4934.511860508089,5321.602804963229,city,10159.910029921817,195.30711077929786,126.72,1255.68,1128.96,COMPLETED,0,0,0
Person_319,Person_319_1,working,car,home,7808.120391019956,3287.455114831569,university,8640.52148904632,1242.1470644446506,604.8,1255.68,650.8800000000001,COMPLETED,0,0,0
Person_4260,Person_4260_1,working,car,home,8320.776822919903,3389.6284370495655,school,8930.382961603776,3399.952793477875,1206.72,1255.68,48.960000000000036,COMPLETED,0,0,0
Person_7462,Person_7462_1,working,train,home,9026.414723250746,3140.798893469239,,8351.70415135049,2763.8378920000764,2.88,1255.68,1252.8,COMPLETED,0,0,0
Person_8940,Person_8940_1,working,car,home,8927.118723435098,2522.6752944670957,kindergarten,7829.653627273629,4416.211188657,126.72,1258.56,1131.84,COMPLETED,0,0,0
Person_3187,Person_3187_1,working,car,home,10159.910029921817,195.30711077929786,yes,6554.98336089604,4100.29573642184,964.8,1258.56,293.76,COMPLETED,0,0,0
Person_253,Person_253_1,working,car,home,4799.8630963357755,5224.45541484872,kindergarten,7813.595747654742,5246.369333041357,1206.72,1258.56,51.83999999999992,COMPLETED,0,0,0
Person_4573,Person_4573_1,working,car,home,10159.910029921817,195.30711077929786,university,5887.791508799354,2982.146731596164,1206.72,1258.56,51.83999999999992,COMPLETED,0,0,0
Person_634,Person_634_1,working,car,home,10159.910029921817,195.30711077929786,school,8359.839720127626,3987.9042581546664,2.88,1261.44,1258.56,COMPLETED,0,0,0
Person_1295,Person_1295_1,working,car,home,4771.159705068488,7798.325282355149,yes,7735.072229066451,4867.713564654626,2.88,1261.44,1258.56,COMPLETED,0,0,0
Person_3378,Person_3378_1,working,car,home,5702.0509984954415,6576.254390776737,city,10159.910029921817,195.30711077929786,2.88,1261.44,1258.56,COMPLETED,0,0,0
Person_7620,Person_7620_1,working,car,home,10159.910029921817,195.30711077929786,university,6897.893782272236,3752.9120240344228,2.88,1261.44,1258.56,COMPLETED,0,0,0
Person_3622,Person_3622_1,working,car,home,6427.109947974988,3678.3045732402593,city,8982.539674594882,6224.04271922478,1206.72,1261.44,54.72000000000003,COMPLETED,0,0,0
Person_8806,Person_8806_1,working,car,home,5601.087233019263,4755.006816639948,yes,5799.0767489066,4878.950237733937,1206.72,1264.32,57.59999999999991,COMPLETED,0,0,0
Person_5953,Person_5953_1,working,car,home,7780.587197579069,4964.995126630557,city,10159.910029921817,195.30711077929786,2.88,1267.2,1264.32,COMPLETED,0,0,0
Person_9063,Person_9063_1,working,car,home,4771.159705068488,7798.325282355149,yes,7990.292166060544,3469.452131005288,964.8,1267.2,302.4000000000001,COMPLETED,0,0,0
Person_4322,Person_4322_1,working,train,home,8997.569427989583,2828.079172460662,,8351.70415135049,2763.8378920000764,2.88,1267.2,1264.32,COMPLETED,0,0,0
Person_9514,Person_9514_1,working,car,home,6389.722654588662,4390.139977441629,university,6839.399852089795,3585.511730890991,2.88,1270.08,1267.1999999999998,COMPLETED,0,0,0
Person_3340,Person_3340_1,working,car,home,6581.544794246463,2177.298384739393,university,6897.893782272236,3752.9120240344228,66.24,1270.08,1203.84,COMPLETED,0,0,0
Person_391,Person_391_1,working,car,home,6110.381939939186,2640.724701700617,school,6228.590221566115,4781.895669395267,1146.24,1270.08,123.83999999999992,COMPLETED,0,0,0
Person_5874,Person_5874_1,working,car,home,8982.539674594882,6224.04271922478,yes,6560.667828655856,4057.400332788906,1085.76,1272.96,187.20000000000005,COMPLETED,0,0,0
Person_3706,Person_3706_1,working,car,home,8982.047738345336,3605.4479699882354,school,7985.941202265277,4074.0982570155625,126.72,1275.84,1149.12,COMPLETED,0,0,0
Person_5004,Person_5004_1,working,car,home,6879.09966633239,4623.617063512322,kindergarten,8814.275893347078,2600.603644607052,305.28,1275.84,970.56,COMPLETED,0,0,0
Person_1447,Person_1447_1,working,car,home,7618.535877045647,3652.319175340876,kindergarten,7813.595747654742,5246.369333041357,604.8,1275.84,671.04,COMPLETED,0,0,0
Person_1704,Person_1704_1,working,car,home,6864.20255867255,4438.105743678704,city,10159.910029921817,195.30711077929786,2.88,1278.72,1275.84,COMPLETED,0,0,0
Person_5651,Person_5651_1,working,car,home,5650.925038866245,795.9420973809587,city,10159.910029921817,195.30711077929786,786.24,1278.72,492.48,COMPLETED,0,0,0
Person_9233,Person_9233_1,working,car,home,8452.312419335436,1267.4447941662293,city,10159.910029921817,195.30711077929786,846.72,1281.6,434.8799999999999,COMPLETED,0,0,0
Person_9828,Person_9828_1,working,car,home,7959.623033304331,4043.962191068502,university,6897.893782272236,3752.9120240344228,846.72,1281.6,434.8799999999999,COMPLETED,0,0,0
